method,history,epoch,Metric,Estimate
LSTM,18,2,val_mean_absolute_error,0.506507635116577
LSTM,18,3,val_mean_absolute_error,0.507238864898682
LSTM,18,4,val_mean_absolute_error,0.509045839309692
LSTM,18,5,val_mean_absolute_error,0.511410474777222
LSTM,18,6,val_mean_absolute_error,0.514003574848175
LSTM,18,7,val_mean_absolute_error,0.516876459121704
LSTM,18,8,val_mean_absolute_error,0.519483506679535
LSTM,18,9,val_mean_absolute_error,0.521281898021698
LSTM,18,10,val_mean_absolute_error,0.524057745933533
LSTM,19,1,val_mean_absolute_error,0.504602789878845
LSTM,19,2,val_mean_absolute_error,0.506040692329407
LSTM,19,3,val_mean_absolute_error,0.507068872451782
LSTM,19,4,val_mean_absolute_error,0.508030891418457
LSTM,19,5,val_mean_absolute_error,0.509491980075836
LSTM,19,6,val_mean_absolute_error,0.510573923587799
LSTM,19,7,val_mean_absolute_error,0.512395024299622
LSTM,19,8,val_mean_absolute_error,0.513990581035614
LSTM,19,9,val_mean_absolute_error,0.516155064105988
LSTM,19,10,val_mean_absolute_error,0.518616259098053
LSTM,19,11,val_mean_absolute_error,0.521458685398102
LSTM,20,1,val_mean_absolute_error,0.504538297653198
LSTM,20,2,val_mean_absolute_error,0.505845010280609
LSTM,20,3,val_mean_absolute_error,0.507228016853333
LSTM,20,4,val_mean_absolute_error,0.508983492851257
LSTM,20,5,val_mean_absolute_error,0.510489940643311
LSTM,20,6,val_mean_absolute_error,0.512042164802551
LSTM,20,7,val_mean_absolute_error,0.514276504516602
LSTM,20,8,val_mean_absolute_error,0.517247319221497
LSTM,20,9,val_mean_absolute_error,0.520192563533783
LSTM,20,10,val_mean_absolute_error,0.522822082042694
LSTM,21,1,val_mean_absolute_error,0.504940390586853
LSTM,21,2,val_mean_absolute_error,0.505770087242127
LSTM,21,3,val_mean_absolute_error,0.507166087627411
LSTM,21,4,val_mean_absolute_error,0.508540213108063
LSTM,21,5,val_mean_absolute_error,0.510304808616638
LSTM,21,6,val_mean_absolute_error,0.512491703033447
LSTM,21,7,val_mean_absolute_error,0.515378475189209
LSTM,21,8,val_mean_absolute_error,0.51943564414978
LSTM,21,9,val_mean_absolute_error,0.522629618644714
LSTM,21,10,val_mean_absolute_error,0.526490747928619
LSTM,21,11,val_mean_absolute_error,0.530641853809357
LSTM,22,1,val_mean_absolute_error,0.504897713661194
LSTM,22,2,val_mean_absolute_error,0.505647420883179
LSTM,22,3,val_mean_absolute_error,0.50710391998291
LSTM,22,4,val_mean_absolute_error,0.509056627750397
LSTM,22,5,val_mean_absolute_error,0.511003792285919
LSTM,22,6,val_mean_absolute_error,0.513514816761017
LSTM,22,7,val_mean_absolute_error,0.514304876327515
LSTM,22,8,val_mean_absolute_error,0.51622611284256
LSTM,22,9,val_mean_absolute_error,0.519367396831513
LSTM,22,10,val_mean_absolute_error,0.522103607654572
LSTM,23,1,val_mean_absolute_error,0.504701972007752
LSTM,23,2,val_mean_absolute_error,0.505450367927551
LSTM,23,3,val_mean_absolute_error,0.507254660129547
LSTM,23,4,val_mean_absolute_error,0.509774565696716
LSTM,23,5,val_mean_absolute_error,0.511440098285675
LSTM,23,6,val_mean_absolute_error,0.513799905776978
LSTM,23,7,val_mean_absolute_error,0.516806721687317
LSTM,23,8,val_mean_absolute_error,0.520122170448303
LSTM,23,9,val_mean_absolute_error,0.524335563182831
LSTM,23,10,val_mean_absolute_error,0.527125597000122
LSTM,23,11,val_mean_absolute_error,0.530145227909088
LSTM,24,1,val_mean_absolute_error,0.50506991147995
LSTM,24,2,val_mean_absolute_error,0.506696403026581
LSTM,24,3,val_mean_absolute_error,0.507536172866821
LSTM,24,4,val_mean_absolute_error,0.508970379829407
LSTM,24,5,val_mean_absolute_error,0.510586977005005
LSTM,24,6,val_mean_absolute_error,0.512591183185577
LSTM,24,7,val_mean_absolute_error,0.514911651611328
LSTM,24,8,val_mean_absolute_error,0.517708003520966
LSTM,24,9,val_mean_absolute_error,0.520538508892059
LSTM,24,10,val_mean_absolute_error,0.523381888866425
LSTM,24,11,val_mean_absolute_error,0.525284469127655
LSTM,25,1,val_mean_absolute_error,0.505086839199066
LSTM,25,2,val_mean_absolute_error,0.506022691726685
LSTM,25,3,val_mean_absolute_error,0.507326900959015
LSTM,25,4,val_mean_absolute_error,0.508352518081665
LSTM,25,5,val_mean_absolute_error,0.510355174541473
LSTM,25,6,val_mean_absolute_error,0.512516796588898
LSTM,25,7,val_mean_absolute_error,0.514845967292786
LSTM,25,8,val_mean_absolute_error,0.516653001308441
LSTM,25,9,val_mean_absolute_error,0.519148290157318
LSTM,25,10,val_mean_absolute_error,0.521714329719544
LSTM,25,11,val_mean_absolute_error,0.525020360946655
LSTM,26,1,val_mean_absolute_error,0.504925608634949
LSTM,26,2,val_mean_absolute_error,0.505292177200317
LSTM,26,3,val_mean_absolute_error,0.506968259811401
LSTM,26,4,val_mean_absolute_error,0.508977174758911
LSTM,26,5,val_mean_absolute_error,0.511118233203888
LSTM,26,6,val_mean_absolute_error,0.512731850147247
LSTM,26,7,val_mean_absolute_error,0.514820098876953
LSTM,26,8,val_mean_absolute_error,0.517722308635712
LSTM,26,9,val_mean_absolute_error,0.521677136421204
LSTM,26,10,val_mean_absolute_error,0.52236795425415
LSTM,27,1,val_mean_absolute_error,0.504241287708283
LSTM,27,2,val_mean_absolute_error,0.505864262580872
LSTM,27,3,val_mean_absolute_error,0.506873428821564
LSTM,27,4,val_mean_absolute_error,0.508500277996063
LSTM,27,5,val_mean_absolute_error,0.510169863700867
LSTM,27,6,val_mean_absolute_error,0.512971162796021
LSTM,27,7,val_mean_absolute_error,0.514483094215393
LSTM,27,8,val_mean_absolute_error,0.516341209411621
LSTM,27,9,val_mean_absolute_error,0.518516778945923
LSTM,27,10,val_mean_absolute_error,0.520978450775147
LSTM,28,1,val_mean_absolute_error,0.504424631595612
LSTM,28,2,val_mean_absolute_error,0.505431830883026
LSTM,28,3,val_mean_absolute_error,0.506672859191895
LSTM,28,4,val_mean_absolute_error,0.509005188941956
LSTM,28,5,val_mean_absolute_error,0.510055422782898
LSTM,28,6,val_mean_absolute_error,0.512619197368622
LSTM,28,7,val_mean_absolute_error,0.514710783958435
LSTM,28,8,val_mean_absolute_error,0.516904950141907
LSTM,28,9,val_mean_absolute_error,0.519441366195679
LSTM,28,10,val_mean_absolute_error,0.523367524147034
LSTM,28,11,val_mean_absolute_error,0.5271275639534
LSTM,29,1,val_mean_absolute_error,0.504722654819489
LSTM,29,2,val_mean_absolute_error,0.506242334842682
LSTM,29,3,val_mean_absolute_error,0.507047712802887
LSTM,29,4,val_mean_absolute_error,0.508219838142395
LSTM,29,5,val_mean_absolute_error,0.510522723197937
LSTM,29,6,val_mean_absolute_error,0.513093829154968
LSTM,29,7,val_mean_absolute_error,0.515463471412659
LSTM,29,8,val_mean_absolute_error,0.517671465873718
LSTM,29,9,val_mean_absolute_error,0.519094944000244
LSTM,29,10,val_mean_absolute_error,0.52298629283905
LSTM,29,11,val_mean_absolute_error,0.524972379207611
LSTM,30,1,val_mean_absolute_error,0.504073858261108
LSTM,30,2,val_mean_absolute_error,0.505252122879028
LSTM,30,3,val_mean_absolute_error,0.506270051002502
LSTM,30,4,val_mean_absolute_error,0.507507979869843
LSTM,30,5,val_mean_absolute_error,0.509043753147125
LSTM,30,6,val_mean_absolute_error,0.509684860706329
LSTM,30,7,val_mean_absolute_error,0.511525511741638
LSTM,30,8,val_mean_absolute_error,0.513189017772675
LSTM,30,9,val_mean_absolute_error,0.515831768512726
LSTM,30,10,val_mean_absolute_error,0.517913103103638
LSTM,30,11,val_mean_absolute_error,0.520065367221832
LSTM,31,1,val_mean_absolute_error,0.504171133041382
LSTM,31,2,val_mean_absolute_error,0.505339980125427
LSTM,31,3,val_mean_absolute_error,0.507169842720032
LSTM,31,4,val_mean_absolute_error,0.509327709674835
LSTM,31,5,val_mean_absolute_error,0.509914934635162
LSTM,31,6,val_mean_absolute_error,0.513040661811829
LSTM,31,7,val_mean_absolute_error,0.516127228736877
LSTM,31,8,val_mean_absolute_error,0.518487811088562
LSTM,31,9,val_mean_absolute_error,0.521015763282776
LSTM,31,10,val_mean_absolute_error,0.52335125207901
LSTM,31,11,val_mean_absolute_error,0.524119913578033
LSTM,32,1,val_mean_absolute_error,0.505044162273407
LSTM,32,2,val_mean_absolute_error,0.506895184516907
LSTM,32,3,val_mean_absolute_error,0.507761776447296
LSTM,32,4,val_mean_absolute_error,0.509067296981812
LSTM,32,5,val_mean_absolute_error,0.510992527008057
LSTM,32,6,val_mean_absolute_error,0.512645959854126
LSTM,32,7,val_mean_absolute_error,0.514678597450256
LSTM,32,8,val_mean_absolute_error,0.516528427600861
LSTM,32,9,val_mean_absolute_error,0.519780158996582
LSTM,32,10,val_mean_absolute_error,0.522275626659393
LSTM,33,1,val_mean_absolute_error,0.504996240139008
LSTM,33,2,val_mean_absolute_error,0.505914747714996
LSTM,33,3,val_mean_absolute_error,0.507029294967651
LSTM,33,4,val_mean_absolute_error,0.507627904415131
LSTM,33,5,val_mean_absolute_error,0.510059773921967
LSTM,33,6,val_mean_absolute_error,0.511447906494141
LSTM,33,7,val_mean_absolute_error,0.514600574970245
LSTM,33,8,val_mean_absolute_error,0.515529990196228
LSTM,33,9,val_mean_absolute_error,0.520735442638397
LSTM,33,10,val_mean_absolute_error,0.525174736976624
LSTM,33,11,val_mean_absolute_error,0.528654396533966
LSTM,34,1,val_mean_absolute_error,0.504313707351685
LSTM,34,2,val_mean_absolute_error,0.505816578865051
LSTM,34,3,val_mean_absolute_error,0.507020652294159
LSTM,34,4,val_mean_absolute_error,0.509484648704529
LSTM,34,5,val_mean_absolute_error,0.510054469108582
LSTM,34,6,val_mean_absolute_error,0.511710524559021
LSTM,34,7,val_mean_absolute_error,0.513698577880859
LSTM,34,8,val_mean_absolute_error,0.515341401100159
LSTM,34,9,val_mean_absolute_error,0.517871856689453
LSTM,34,10,val_mean_absolute_error,0.520034968852997
LSTM,35,1,val_mean_absolute_error,0.505623400211334
LSTM,35,2,val_mean_absolute_error,0.506502270698547
LSTM,35,3,val_mean_absolute_error,0.507430732250214
LSTM,35,4,val_mean_absolute_error,0.508684039115906
LSTM,35,5,val_mean_absolute_error,0.509443700313568
LSTM,35,6,val_mean_absolute_error,0.509958982467651
LSTM,35,7,val_mean_absolute_error,0.511769592761993
LSTM,35,8,val_mean_absolute_error,0.51407116651535
LSTM,35,9,val_mean_absolute_error,0.516472578048706
LSTM,35,10,val_mean_absolute_error,0.520466268062592
LSTM,35,11,val_mean_absolute_error,0.520771741867065
LSTM,36,1,val_mean_absolute_error,0.504953324794769
LSTM,36,2,val_mean_absolute_error,0.505396366119385
LSTM,36,3,val_mean_absolute_error,0.506296455860138
LSTM,36,4,val_mean_absolute_error,0.508190274238586
LSTM,36,5,val_mean_absolute_error,0.511047124862671
LSTM,36,6,val_mean_absolute_error,0.513163030147553
LSTM,36,7,val_mean_absolute_error,0.517023384571075
LSTM,36,8,val_mean_absolute_error,0.520267605781555
LSTM,36,9,val_mean_absolute_error,0.523258626461029
LSTM,36,10,val_mean_absolute_error,0.525299906730652
LSTM,37,1,val_mean_absolute_error,0.504296243190765
LSTM,37,2,val_mean_absolute_error,0.506125271320343
LSTM,37,3,val_mean_absolute_error,0.507382392883301
LSTM,37,4,val_mean_absolute_error,0.508970856666565
LSTM,37,5,val_mean_absolute_error,0.510337769985199
LSTM,37,6,val_mean_absolute_error,0.512427508831024
LSTM,37,7,val_mean_absolute_error,0.51570987701416
LSTM,37,8,val_mean_absolute_error,0.517088532447815
LSTM,37,9,val_mean_absolute_error,0.51802259683609
LSTM,37,10,val_mean_absolute_error,0.520102500915527
LSTM,37,11,val_mean_absolute_error,0.5244220495224
LSTM,37,12,val_mean_absolute_error,0.527558922767639
LSTM,38,1,val_mean_absolute_error,0.504366934299469
LSTM,38,2,val_mean_absolute_error,0.505386888980866
LSTM,38,3,val_mean_absolute_error,0.507051706314087
LSTM,38,4,val_mean_absolute_error,0.508073389530182
LSTM,38,5,val_mean_absolute_error,0.50991028547287
LSTM,38,6,val_mean_absolute_error,0.511635303497315
LSTM,38,7,val_mean_absolute_error,0.513300001621246
LSTM,38,8,val_mean_absolute_error,0.516031563282013
LSTM,38,9,val_mean_absolute_error,0.517371475696564
LSTM,38,10,val_mean_absolute_error,0.520235121250153
LSTM,38,11,val_mean_absolute_error,0.522869348526001
